

国内|央视 ,#genre#
周润发电影,  http://38.75.136.137:98/gslb/dsdqpub/lbzrf.m3u8?auth=testpub
成龙电影,  http://38.75.136.137:98/gslb/dsdqpub/lbcl.m3u8?auth=testpub
林正英影院,  http://38.75.136.137:98/gslb/dsdqpub/lblzy.m3u8?auth=testpub

广西影视,  http://38.75.136.137:98/gslb/dsdqpub/gxys.m3u8?auth=testpub
湖北影视,  http://38.75.136.137:98/gslb/dsdqpub/hbys.m3u8?auth=testpub

韩国电影1, https://stream.ads.ottera.tv/playlist.m3u8?network_id=595
韩国电影2, https://stream.ads.ottera.tv/playlist.m3u8?network_id=743

经典香港电影,  http://tv.sohu.blog/d/mg.php?id=625703337

美亚电影台, http://php.jdshipin.com:8880/smt.php?id=meiyamovie_twn
绍兴电影, http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8





数字|少儿 ,#genre#

金鹰卡通,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001098/index.m3u8
嘉佳卡通,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001227/index.m3u8
卡酷少儿, http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001245/index.m3u8
哈哈炫动,  http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001232/index.m3u8

动漫秀场, http://gslbserv.itv.cmvideo.cn/5000000011000031113/1.m3u8?channel-id=bestzb&Contentid=5000000011000031113&livemode=1&stbId=3
哈哈炫动, http://gslbserv.itv.cmvideo.cn/5000000011000031123/1.m3u8?channel-id=bestzb&Contentid=5000000011000031123&livemode=1&stbId=3

少儿动画, https://5r5tv.71781011.xyz/stream/channelid/125888571?ticket=8bbff49e6810ce1a7f39c4df373b9be8733269eb&profile=pass
金鹰卡通, https://5r5tv.71781011.xyz/stream/channelid/2116020325?ticket=2db3432d4c4b54d3bf017eecf768bc59f98144f9&profile=pass

卡酷少儿,  http://38.75.136.137:98/gslb/dsdqpub/btvkk.m3u8?auth=testpub
嘉佳卡通,  http://38.75.136.137:98/gslb/dsdqpub/gdjjkt.m3u8?auth=testpub
哈哈炫动,  http://38.75.136.137:98/gslb/dsdqpub/xdkthd.m3u8?auth=testpub

CN•HK|Discovery Kids, https://stream1.freetv.fun/bb7f1ff370bc4f3fedd17c6a6745f85c3ff4d805f979f661e5e3f5631e8e0bd7.m3u8




 


电影|点播,#genre#


无间道, https://vip.ffzy-play6.com/20221017/13_ddfc1740/index.m3u8
无间道2, https://vip.lzcdn2.com/20220323/300_8be28e1c/index.m3u8
无间道3：终极无间, https://vip.ffzy-play2.com/20221127/1567_f1965b4b/index.m3u8
龙之家族, https://vip.ffzy-play6.com/20221116/7265_dd503587/index.m3u8
十面埋伏, https://vip.ffzy-play7.com/20221117/5218_ad30347f/index.m3u8
哗！英雄, https://vip.ffzy-play6.com/20221112/6371_9b5bf930/index.m3u8
最佳损友, https://vip.ffzy-play7.com/20221115/4630_078a1b22/index.m3u8
最佳损友闯情关, https://vip.ffzy-play7.com/20221116/4843_accffdd6/index.m3u8
江湖情, https://vip.ffzy-play7.com/20221115/4682_5ffb4872/index.m3u8
群龙夺宝, https://vip.ffzy-play7.com/20221115/4561_89102ea4/index.m3u8
肝胆相照, https://vip.ffzy-play7.com/20221115/4468_44f459bb/index.m3u8
五虎将之决裂, https://vip.ffzy-play6.com/20221112/6190_0250331a/index.m3u8
天地雄心, https://vip.ffzy-play7.com/20221113/4187_a7c41927/index.m3u8
天与地, https://vip.ffzy-play6.com/20221112/6144_016eb00a/index.m3u8
扫毒2, https://vip.ffzy-play6.com/20221111/5625_f06cc476/index.m3u8
阿飞正传, https://vip.ffzy-play7.com/20221112/3705_a3bb4cae/index.m3u8
杀手的童话, https://vip.ffzy-play7.com/20221112/3690_803bfb83/index.m3u8
龙腾四海, https://vip.ffzy-play7.com/20221112/3563_422b85c5/index.m3u8
至尊计状元才, https://vip.ffzy-play7.com/20221112/3440_9d089764/index.m3u8
追龙, https://vip.ffzy-play7.com/20221104/1464_ed9d6c5d/index.m3u8
侠盗联盟, https://vip.ffzy-play7.com/20221104/1442_e5eca889/index.m3u8
墨攻, https://vip.ffzy-play2.com/20221022/308_7d10fa04/index.m3u8
未来警察, https://vip.ffzy-play6.com/20221022/1000_fa615f2b/index.m3u8
狄仁杰之通天帝国, https://vip.ffzy-play2.com/20221021/129_ed646884/index.m3u8
三国之见龙卸甲, https://vip.ffzy-play6.com/20221022/935_ffb2fe05/index.m3u8
老鼠爱上猫, https://vip.ffzy-play2.com/20221019/50_7eedcf07/index.m3u8
龙凤斗, https://vip.ffzy-play2.com/20221019/18_d8d1ad76/index.m3u8
阿虎, https://vip.ffzy-play2.com/20221019/3_0fc63857/index.m3u8
黑金, https://vip.ffzy-play6.com/20221022/751_a7889097/index.m3u8
孤男寡女, https://vip.ffzy-play6.com/20221021/643_da3f8354/index.m3u8
旺角卡门, https://vip.ffzy-play1.com/20221018/469_ab458c38/index.m3u8
寒战, https://vip.ffzy-play6.com/20221019/157_bf0740ee/index.m3u8
寒战2, https://vip.lz-cdn3.com/20220907/12892_5eb849b0/index.m3u8
拆弹专家, https://vip.ffzy-online.com/20221015/719_80ff87c2/index.m3u8
拆弹专家2, https://vip.ffzy-online.com/20221015/722_e32c42bc/index.m3u8
卫斯理之蓝血人, https://vip.ffzy-play6.com/20221020/234_4fc21f9b/index.m3u8
建党伟业, https://vip.ffzy-play6.com/20221019/168_f44e1477/index.m3u8
赌侠大战拉斯维加斯, https://vip.ffzy-online.com/20221017/873_cf765959/index.m3u8
赌城大亨之新哥传奇, https://vip.ffzy-online.com/20221017/864_5fbb1d87/index.m3u8
赌城大亨II之至尊无敌, https://vip.ffzy-online.com/20221017/863_ed22c0c3/index.m3u8
解救吾先生, https://vip.ffzy-play.com/20221017/1618_2e6027ee/index.m3u8
天下无贼, https://vip.ffzy-play6.com/20221018/39_d0036fb2/index.m3u8
天下无贼, https://vip.ffzy-play6.com/20221018/39_d0036fb2/index.m3u8
江湖, https://vip.ffzy-play6.com/20221019/84_a64c541f/index.m3u8
龙在边缘, https://vip.ffzy-play.com/20221017/1754_95490c99/index.m3u8
龙在江湖, https://vip.ffzy-play.com/20221017/1755_28d3688d/index.m3u8
门徒, https://vip.ffzy-play.com/20221017/1787_03664048/index.m3u8
让子弹飞, https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
让子弹飞, https://vip.ffzy-play7.com/20230116/11563_b9f44814/index.m3u8
义不容辞, https://vip.ffzy-play7.com/20221208/8724_89db1c6d/index.m3u8
霸王别姬, https://vip.ffzy-play7.com/20221112/3726_f8288d50/index.m3u8
秦颂, https://vip.ffzy-play7.com/20221112/3653_ad708d24/index.m3u8
有话好好说, https://vip.ffzy-play7.com/20221112/3406_98dc6f14/index.m3u8
命运呼叫转移, https://vip.ffzy-play6.com/20221030/2878_fd228534/index.m3u8
赵氏孤儿, https://vip.ffzy-play6.com/20221022/1071_73fbd377/index.m3u8
非诚勿扰, https://vip.ffzy-play2.com/20221021/162_cb2bb175/index.m3u8
非诚勿扰2, https://vip.ffzy-play2.com/20221021/163_a55441c0/index.m3u8
卡拉是条狗, https://vip.ffzy-play6.com/20221020/264_d622ce7f/index.m3u8
私人订制, https://vip.ffzy-play6.com/20221019/192_52684124/index.m3u8
手机, https://vip.ffzy-play6.com/20221019/107_6107b581/index.m3u8
古董局中局, https://vip.ffzy-online.com/20221017/983_2bd33011/index.m3u8
大腕, https://vip.ffzy-play6.com/20221019/66_5c1f5d09/index.m3u8
我和我的家乡, https://vip.ffzy-play1.com/20221018/511_7936e28c/index.m3u8
我和我的祖国, https://vip.ffzy-play1.com/20221018/512_4544d0ed/index.m3u8
活着, https://vip.ffzy-play.com/20221011/100_192cffb5/index.m3u8
疯狂的外星人, https://vip.ffzy-online2.com/20230607/38938_95adfc88/index.m3u8
疯狂的赛车, https://vip.ffzy-play2.com/20221021/169_37d917eb/index.m3u8
疯狂的石头, https://vip.ffzy-play2.com/20221021/170_91678c84/index.m3u8
你好北京, https://vip.ffzy-play7.com/20230416/22452_5318e52a/index.m3u8
第三个人, https://vip.ffzy-play7.com/20230407/21350_043ad4f7/index.m3u8
我和我的父辈, https://vip.ffzy-play7.com/20230307/17542_0c58cae5/index.m3u8
大唐玄奘, https://vip.ffzy-play7.com/20230306/17314_0230edb6/index.m3u8
江湖儿女, https://vip.ffzy-play7.com/20230205/13419_960c8951/index.m3u8
人在囧途, http://jsmov2.a.yximgs.com/bs3/video-hls/5239093847755471351_hlsb.m3u8
人在囧途, https://vip.ffzy-play.com/20221018/1953_2d6ba500/index.m3u8
人再囧途之泰囧, https://vip.ffzy-play.com/20221018/1951_47e1adc8/index.m3u8
囧妈, https://vip.ffzy-online.com/20230122/54089_b5925cb9/index.m3u8
港囧, https://vip.ffzy-play7.com/20230112/11082_fde1a94d/index.m3u8
一出好戏, https://vip.ffzy-play.com/20221015/949_ecf3b061/index.m3u8
奇迹, https://vip.ffzy-play7.com/20221125/6961_0c69f3cf/index.m3u8
说出你的秘密, https://vip.ffzy-play6.com/20221112/6077_927afdf1/index.m3u8
催眠大师, https://vip.ffzy-play7.com/20221028/433_adf31dfd/index.m3u8
心花路放, https://vip.ffzy-play6.com/20221027/2366_e83b4d22/index.m3u8
火星没事, https://vip.ffzy-play2.com/20221021/232_89153806/index.m3u8
夜店, https://vip.ffzy-play6.com/20221022/1049_8ee06bf6/index.m3u8
嘻游记, https://vip.ffzy-play6.com/20221022/1023_fae8e09f/index.m3u8
爱情呼叫转移, https://vip.ffzy-play2.com/20221021/64_ed0aeec3/index.m3u8
爱情呼叫转移Ⅱ：爱情左右, https://vip.ffzy-play2.com/20221021/65_57ffccd0/index.m3u8
摩登年代, https://vip.ffzy-play6.com/20221021/516_0ef76f45/index.m3u8
搞定岳父大人, https://vip.ffzy-play6.com/20221021/474_a64f2156/index.m3u8
春娇与志明, https://vip.ffzy-play6.com/20221021/451_53670596/index.m3u8
一夜惊喜, https://vip.ffzy-play6.com/20221019/211_225bbe08/index.m3u8
无人区, https://vip.ffzy-play6.com/20221019/203_ce8ad9b0/index.m3u8
记忆切割, https://vip.ffzy-play.com/20221017/1473_691592bd/index.m3u8
幕后玩家, https://vip.ffzy-play.com/20221018/1847_f9676687/index.m3u8
我不是药神, https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8
爱情神话, https://vip.ffzy-online.com/20221015/575_a2c32b8f/index.m3u8
超时空同居, https://vip.ffzy-online.com/20221015/745_b4a413ef/index.m3u8
雄兵出击高清, https://v.cdnlz4.com/20231201/26186_1cd3ed6c/2000k/hls/mixed.m3u8
存亡之战高清, https://svip.high21-playback.com/20241213/40555_5eef5126/index.m3u8
存亡之战超清, https://v.cdnlz12.com/20241213/17760_f2ada493/2000k/hls/mixed.m3u8
第二十条TH, https://vip.ffzy-play2.com/20240215/59562_169d8bd2/2000k/hls/mixed.m3u8
热辣滚烫TH, https://ikcdn01.ikzybf.com/20240213/qeySwP3F/2000kb/hls/index.m3u8
暴走财神5HD, https://v.cdnlz12.com/20240214/11569_e1ddc734/2000k/hls/mixed.m3u8
熊出没·逆转时空HD, https://vip.ffzy-online2.com/20230521/37661_330568c0/index.m3u8
金手指HD国, https://vip.ffzyread1.com/20240213/24278_dc4a204f/2000k/hls/mixed.m3u8
金手指HD粤, https://v.cdnlz12.com/20240213/11556_3642faee/2000k/hls/mixed.m3u8
醉拳, https://txmov2.a.kwimgs.com/upic/2021/09/30/18/BMjAyMTA5MzAxODM1NTFfMTI0MzE0NjMyOF81ODEwNDc3MzAzOF8yXzM=_b_B1b01bbe5b567f842b3de0b78109d1907.mp4
醉拳, https://vip.ffzy-play7.com/20230202/13070_b42acba9/index.m3u8
醉拳2, https://vip.ffzy-play6.com/20221129/9308_1fceb255/index.m3u8
醉拳3, https://vip.ffzy-play7.com/20221112/3468_38ba3d24/index.m3u8
双龙会, https://alimov2.a.kwimgs.com/upic/2021/10/01/19/BMjAyMTEwMDExOTA1MDVfMTI0MzE0NjMyOF81ODE5NzY0NzAyOF8yXzM=_b_B6eb284159f267349ab21b64feb3d48ce.mp4
双龙会, https://vip.ffzy-play6.com/20221112/6064_afbd5214/index.m3u8
龙门飞甲, http://jsmov2.a.yximgs.com/bs3/video-hls/5203346449046555193_hlsb.m3u8
龙门飞甲, https://cdn2.yzzy-tv-cdn.com/20220331/4883_7f84c204/index.m3u8
黄飞鸿之一:壮志凌云, http://jsmov2.a.yximgs.com/bs3/video-hls/5189554175568165120_hlsb.m3u8
黄飞鸿之一:壮志凌云, https://cdn4.yzzy-tv-cdn.com/20220617/21900_8ceba9f5/index.m3u8
黄飞鸿之二:男儿当自强, https://cdn4.yzzy-tv-cdn.com/20220606/17341_21dfaf46/index.m3u8
黄飞鸿之二:男儿当自强, https://txmov2.a.kwimgs.com/upic/2020/05/16/01/BMjAyMDA1MTYwMTAyMjFfMjEyNDgzMjg2XzI4NjI3OTAwNTc5XzJfMw==_b_Bc1101c249e7355d840c4495b7bfd84a4.mp4
黄飞鸿之三:狮王争霸, https://alimov2.a.kwimgs.com/upic/2020/05/15/08/BMjAyMDA1MTUwODQ5NTdfMjEyNDgzMjg2XzI4NTc1ODg4MzEyXzJfMw==_b_Bd4d927d62d45dd2f3e065114d9aebb25.mp4
黄飞鸿之铁鸡斗蜈蚣, http://jsmov2.a.yximgs.com/bs3/video-hls/5250634242822045870_hlsb.m3u8
黄飞鸿之铁鸡斗蜈蚣, https://cdn2.yzzy-tv-cdn.com/20220415/13227_56714be0/index.m3u8
黄飞鸿之龙行天下, https://vip.ffzy-play7.com/20221129/7657_0e98ee6f/index.m3u8
黄飞鸿之一代宗师, https://vip.ffzy-play6.com/20221129/9335_097bc8c1/index.m3u8
黄飞鸿之西域雄狮, https://cdn1.yzzy-tv-cdn.com/20220415/eAed3SPA/index.m3u8
义胆雄心, http://jsmov2.a.yximgs.com/bs3/video-hls/5237686462055775486_hlsb.m3u8
义胆雄心, https://vip.ffzy-play7.com/20221129/7714_a0c75de1/index.m3u8
东方三侠, http://jsmov2.a.yximgs.com/bs3/video-hls/5222205346628851891_hlsb.m3u8
倩女幽魂妖魔道, http://jsmov2.a.yximgs.com/bs3/video-hls/5232901391302199073_hlsb.m3u8
倩女幽魂人间道, http://jsmov2.a.yximgs.com/bs3/video-hls/5250634317044855747_hlsb.m3u8
倩女幽魂道道道, http://jsmov2.a.yximgs.com/bs3/video-hls/5216294367991385255_hlsb.m3u8
九一神雕侠侣, http://jsmov2.a.yximgs.com/bs3/video-hls/5227553349016599035_hlsb.m3u8
九一神雕侠侣, https://vip.ffzy-play6.com/20221112/6044_68796407/index.m3u8
九二神雕之痴心情长剑, http://jsmov2.a.yximgs.com/bs3/video-hls/5188428323796620673_hlsb.m3u8
刀剑笑, http://jsmov2.a.yximgs.com/bs3/video-hls/5215168447635500734_hlsb.m3u8
刀剑笑, https://vip.ffzy-play7.com/20221112/3808_6690be34/index.m3u8
天若有情, http://jsmov2.a.yximgs.com/bs3/video-hls/5246412168297899387_hlsb.m3u8
天若有情, https://vip.ffzy-play6.com/20221112/6132_760d67fd/index.m3u8
龙兄虎弟, http://jsmov2.a.yximgs.com/bs3/video-hls/5250352837791566632_hlsb.m3u8
龙兄虎弟, https://vip.ffzy-play6.com/20221116/7264_5b0b594e/index.m3u8
东方秃鹰, http://jsmov2.a.yximgs.com/bs3/video-hls/5218546164654879826_hlsb.m3u8
东方秃鹰, https://vip.ffzy-play7.com/20221209/9044_d3e0dbd4/index.m3u8
投名状, https://cdn13.yzzy-tv-cdn.com/20230128/9592_3d21d729/index.m3u8
中南海保镖, https://cdn12.yzzy-tv-cdn.com/20221209/8943_e3bd0850/index.m3u8
杀手之王, https://cdn10.yzzy-tv-cdn.com/20221023/2307_200a0670/index.m3u8
太极张三丰, https://cdn8.yzzy-tv-cdn.com/20220713/4780_8d927b57/index.m3u8
冒险王, https://cdn4.yzzy-tv-cdn.com/20220608/17622_c083f16b/index.m3u8
精武英雄, https://cdn5.yzzy-tv-cdn.com/20220607/22255_9e00edb7/index.m3u8
少林寺, https://cdn4.yzzy-tv-cdn.com/20220606/17324_133ab69b/index.m3u8
新少林寺, https://vip.ffzy-play.com/20221015/881_3dbc4077/index.m3u8
南北少林, https://cdn2.yzzy-tv-cdn.com/20220428/16621_c12279b7/index.m3u8
少林小子, https://vip.ffzy-play7.com/20230216/14926_434969e4/index.m3u8
少林木人巷, https://vip.ffzy-play6.com/20221128/9115_ff8a121e/index.m3u8
方世玉, https://cdn4.yzzy-tv-cdn.com/20220606/17350_39c4425b/index.m3u8
方世玉续集, https://vip.ffzy-play6.com/20221129/9315_1d7ec0af/index.m3u8
给爸爸的信, https://cdn2.yzzy-tv-cdn.com/20220414/13070_86734093/index.m3u8
花木兰, https://cdn2.yzzy-tv-cdn.com/20220405/7667_13f7046c/index.m3u8
龙在天涯, https://cdn2.yzzy-tv-cdn.com/20220331/4882_d282e1a0/index.m3u8
笑傲江湖2：东方不败, https://cdn2.yzzy-tv-cdn.com/20220331/4843_724c1ac5/index.m3u8
不二神探, https://cdn2.yzzy-tv-cdn.com/20220330/4069_8714f6bb/index.m3u8
英雄, https://vip.ffzy-play7.com/20221227/9993_9681b67b/index.m3u8
白蛇传说, https://vip.ffzy-play7.com/20221224/9605_263ee1e0/index.m3u8
东方巨龙, https://vip.ffzy-play6.com/20221117/7362_01e144e6/index.m3u8
黑侠, https://vip.ffzy-play6.com/20221112/6336_a08140a7/index.m3u8
霍元甲, https://vip.ffzy-play2.com/20221021/234_50a8a4b6/index.m3u8
师兄撞鬼, https://vip.ffzy-play6.com/20221207/10610_200b5bd4/index.m3u8
97家有喜事, https://vip.ffzy-play6.com/20221129/9285_97e3dfc9/index.m3u8
算死草, https://vip.ffzy-play6.com/20221112/6085_3636efbb/index.m3u8
行运一条龙, https://vip.ffzy-play6.com/20221112/6024_432f2afd/index.m3u8
龙的传人, https://vip.ffzy-play7.com/20221112/3556_7788de32/index.m3u8
咖喱辣椒, https://vip.ffzy-play7.com/20221112/3509_1a0443fd/index.m3u8
西游降魔篇, https://vip.ffzy-play6.com/20221019/206_b74a99b9/index.m3u8
长江七号, https://vip.ffzy-play6.com/20221022/1070_3b7b263a/index.m3u8
神话, https://vip.ffzy-play6.com/20221017/20_989dd1f8/index.m3u8
飞龙再生, https://vip.ffzy-play6.com/20221019/72_1934eddc/index.m3u8
特务迷城, https://vip.ffzy-play6.com/20221019/111_6edaadc7/index.m3u8
神奇燕尾服, https://vip.ffzy-play6.com/20221019/127_851b9820/index.m3u8
十二生肖, https://vip.ffzy-play6.com/20221019/191_dba04d04/index.m3u8
我是谁, https://vip.ffzy-play6.com/20221022/881_da82c5bb/index.m3u8
宝贝计划, https://vip.ffzy-play2.com/20221021/73_d5c05ae2/index.m3u8
辛亥革命, https://vip.ffzy-play6.com/20221021/591_72533d75/index.m3u8
千机变, https://vip.ffzy-play2.com/20221019/21_687fe198/index.m3u8
警察故事, https://ukzy.ukubf3.com/20220402/N3nfxJ6i/index.m3u8
警察故事2, https://vip.ffzy-play7.com/20221115/4687_1e3f6f8c/index.m3u8
警察故事3, https://vip.ffzy-play7.com/20221206/8266_97359a93/index.m3u8
警察故事4, https://vip.ffzy-play6.com/20221129/9292_f6b1a849/index.m3u8
警察故事2013, https://vip.ffzy-play6.com/20221021/494_7e9bef86/index.m3u8
新警察故事, https://vip.ffzy-play6.com/20221017/15_7bd9a94d/index.m3u8
超级计划, https://vip.ffzy-play7.com/20221112/3764_fd2b007a/index.m3u8
A计划, http://jsmov2.a.yximgs.com/bs3/video-hls/5240501212096709355_hlsb.m3u8
A计划, https://vip.ffzy-play7.com/20221115/4631_7c6bb09a/index.m3u8
A计划续集, https://vip.ffzy-play7.com/20221115/4412_bf4bdaf6/index.m3u8
飞鹰计划, https://vip.ffzy-play6.com/20221112/6252_a77ddc97/index.m3u8
龙的心, https://vip.ffzy-play7.com/20221115/4539_8b9150f6/index.m3u8
特警新人类, https://vip.ffzy-play6.com/20221112/6113_c01821f3/index.m3u8
神探蒲松龄, https://vip.ffzy-play6.com/20221111/5646_d1cd614b/index.m3u8
玻璃樽, https://vip.ffzy-play7.com/20221112/3750_97a1bebc/index.m3u8
攀登者, https://vip.ffzy-play7.com/20221111/3124_7cca31fc/index.m3u8
天将雄师, https://vip.ffzy-play6.com/20221031/3078_d47ea8cc/index.m3u8
功夫瑜伽, https://vip.ffzy-play2.com/20221124/1291_468b2efb/index.m3u8
龙腾虎跃, https://vip.ffzy-play7.com/20221117/5171_c2d4c959/index.m3u8
迷你特工队, https://vip.ffzy-play7.com/20221117/5052_54ce37e4/index.m3u8
急先锋, https://vip.ffzy-play6.com/20221113/6503_476b3f6c/index.m3u8
红番区, https://vip.ffzy-play6.com/20221112/6346_239e11e8/index.m3u8
师弟出马, https://vip.ffzy-play7.com/20221115/4764_aba20ecc/index.m3u8
奇谋妙计五福星, https://vip.ffzy-play7.com/20221115/4730_a7515224/index.m3u8
龙少爷, https://vip.ffzy-play7.com/20221115/4703_5132dc98/index.m3u8
快餐车, https://vip.ffzy-play7.com/20221115/4694_6f7f88ac/index.m3u8
一个好人, https://vip.ffzy-play7.com/20221129/7713_3a3bd3ff/index.m3u8
火烧岛, https://vip.ffzy-play6.com/20221129/9336_58c74ab9/index.m3u8
笑拳怪招, https://vip.ffzy-play6.com/20221128/9213_05050bb8/index.m3u8
蛇鹤八步, https://vip.ffzy-play6.com/20221128/9119_1b13e298/index.m3u8
拳精, https://vip.ffzy-play6.com/20221128/9094_13caae92/index.m3u8
龙拳, https://vip.ffzy-play6.com/20221128/9052_3612e0ff/index.m3u8
夏日福星, https://vip.ffzy-play7.com/20230118/11937_84244e52/index.m3u8
城市猎人, https://vip.ffzy-play7.com/20230112/11075_f5a96711/index.m3u8
大兵小将, https://vip.ffzy-play7.com/20230101/10714_0de1384d/index.m3u8
飞龙猛将, https://vip.ffzy-play6.com/20221207/10806_a4b679fd/index.m3u8
新宿事件, https://vip.ffzy-play7.com/20230314/18148_991eeb8a/index.m3u8
龙马精神, https://vip.ffzy-online6.com/20230603/12901_b0997ad4/index.m3u8
刁手怪招, https://cdn7.yzzy-tv-cdn.com/20220625/561_337bba55/index.m3u8
决战紫禁之巅, https://vip.ffzy-play7.com/20230413/22211_bfb8d6b2/index.m3u8
与龙共舞, https://vip.ffzy-play6.com/20221207/10859_1b02d27c/index.m3u8
天若有情3之烽火佳人, https://vip.ffzy-play6.com/20221207/10617_a0d97cd1/index.m3u8
富贵兵团, https://vip.ffzy-play7.com/20221209/9048_80e2a1cb/index.m3u8
五亿探长雷洛传1：雷老虎, https://vip.ffzy-online.com/20221015/672_cd3f2629/index.m3u8
五亿探长雷洛传2：父子情仇, https://vip.ffzy-online.com/20221015/676_0dc45896/index.m3u8
豪门夜宴, https://vip.ffzy-play.com/20221204/29458_3909f6d0/index.m3u8
战神传说, https://vip.ffzy-play7.com/20221129/7734_53205031/index.m3u8
中环英雄, https://vip.ffzy-play7.com/20221129/7743_4656dd25/index.m3u8
绝代双骄, https://vip.ffzy-play6.com/20221129/9355_e351af0a/index.m3u8
中国最后一个太监, https://vip.ffzy-play6.com/20221128/9044_42d732f5/index.m3u8
人海孤鸿, https://vip.ffzy-play6.com/20221128/8983_f4dd65d1/index.m3u8
法内情, https://vip.ffzy-play6.com/20221128/8900_ee5eabf3/index.m3u8
我不是药神, https://vip.ffzy-play1.com/20221018/478_c3afed66/index.m3u8

失孤, https://vip.ffzy-play1.com/20221018/299_06ee96a1/index.m3u8
人潮汹涌, https://vip.ffzy-play.com/20221018/1947_3d44a6ed/index.m3u8
上海十三太保, https://vip.ffzy-play.com/20221018/2001_3ef7be69/index.m3u8
暗战, https://vip.ffzy-online.com/20221015/583_fb343007/index.m3u8
侠圣, https://vip.ffzy-online.com/20221015/741_196889fc/index.m3u8
狱中龙, https://vip.ffzy-play.com/20221015/999_d5886cd0/index.m3u8
至尊三十六计之偷天换日, https://vip.ffzy-play.com/20221015/1085_37999806/index.m3u8
至尊无上, https://vip.ffzy-play.com/20221015/1086_9576a463/index.m3u8
至尊无上II之永霸天下, https://vip.ffzy-play.com/20221015/1090_e30609f3/index.m3u8
兄弟之生死同盟, https://vip.ffzy-play.com/20221015/897_d3a4e80f/index.m3u8
新上海滩, https://vip.ffzy-play.com/20221015/880_937cdc1a/index.m3u8
监狱风云1, https://vip.lz-cdn3.com/20230114/17167_f0f5a918/index.m3u8
监狱风云2, https://vip.lz-cdn3.com/20230114/17169_e351e7c8/index.m3u8
英雄本色1, https://vip.ffzy-play7.com/20221115/4617_be0491ea/index.m3u8
英雄本色2, https://vip.ffzy-play7.com/20221115/4807_eeca808f/index.m3u8
英雄本色3, https://vip.lz-cdn7.com/20230411/15301_64c1550f/index.m3u8
澳门风云1, https://vip.ffzy-online.com/20221015/587_536debfc/index.m3u8
澳门风云2, https://vip.lz-cdn8.com/20220903/25590_a12ec6f7/index.m3u8
澳门风云3, https://vip.lz-cdn8.com/20220903/25592_5fdbb860/index.m3u8
赌神1, https://vip.ffzy-online.com/20221017/865_74da177a/index.m3u8
赌神2, https://vip.lz-cdn.com/20220622/20003_820596d4/index.m3u8
秋天的童话, https://vip.ffzy-play6.com/20221130/9473_24b3f22f/index.m3u8
精装追女仔, https://vip.ffzy-play7.com/20221115/4686_d56a5b6c/index.m3u8
精装追女仔之2, https://vip.ffzy-play6.com/20221116/7250_93049e15/index.m3u8
精装追女仔之3狼之一族, https://vip.ffzy-play6.com/20221129/9346_67ee848d/index.m3u8
和平饭店, https://vip.ffzy-play6.com/20221129/9326_fb193a3f/index.m3u8
龙虎风云, https://vip.ffzy-play6.com/20221128/8945_9b4193cd/index.m3u8
大上海, https://vip.ffzy-play6.com/20221126/8327_89044d87/index.m3u8
义本无言, https://vip.ffzy-play6.com/20221116/7316_f568756b/index.m3u8
义胆红唇, https://vip.ffzy-play6.com/20221116/7315_8765f39c/index.m3u8
八星报喜, https://vip.ffzy-play6.com/20221116/7216_cb25f71a/index.m3u8
阿郎的故事, https://vip.ffzy-play6.com/20221116/7213_5f9198b2/index.m3u8
花旗少林, https://vip.ffzy-play6.com/20221112/6363_411e98e2/index.m3u8
英雄好汉, https://vip.ffzy-play.com/20221015/981_2ca5b5f9/index.m3u8
江湖龙虎斗, https://vip.ffzy-play7.com/20221115/4681_38b34b56/index.m3u8
喋血双雄, https://vip.ffzy-play7.com/20221115/4440_bd914a4d/index.m3u8
无双, https://vip.ffzy-play6.com/20221108/5250_e3bbb4e4/index.m3u8
辣手神探, https://vip.ffzy-play7.com/20221112/3526_ba428b29/index.m3u8
纵横四海, https://vip.ffzy-play7.com/20221112/3463_4e05c55e/index.m3u8
侠盗高飞, https://vip.ffzy-play7.com/20221112/3315_eef8cb87/index.m3u8
满城尽带黄金甲, https://vip.ffzy-play2.com/20221022/289_cc1b109c/index.m3u8
孔子, https://vip.ffzy-play6.com/20221027/2108_7c929ef0/index.m3u8
铜雀台, https://vip.ffzy-play6.com/20221019/200_4eede94c/index.m3u8
卧虎藏龙, https://vip.ffzy-play6.com/20221019/118_1367b8f6/index.m3u8
消失的女人, https://vip.ffzy-online2.com/20230521/37660_a7ca3135/index.m3u8
喜剧明星, https://vip.ffzy-play7.com/20230409/21692_463322cf/index.m3u8
离婚大战, https://vip.ffzy-play7.com/20230409/21638_281e50c4/index.m3u8
桃花运, https://vip.ffzy-play7.com/20230204/13202_2844d10a/index.m3u8
甲方乙方, https://vip.ffzy-play6.com/20221206/10068_4bfccafe/index.m3u8
天生胆小, https://vip.ffzy-play6.com/20221129/9417_4ed30e0d/index.m3u8
