

News,#genre#
Zee One Africa, https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119051/zeeoneuk/playlist.m3u8
ZNBC TV 1, https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119689/znbc1/playlist.m3u8
ZNBC TV 2, https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119689/znbc2/playlist.m3u8
ZNBC TV 3, https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119689/znbc3/playlist.m3u8
ZNBC TV 4, https://uvotv-aniview.global.ssl.fastly.net/hls/live/2119690/znbc4/playlist.m3u8








Family,#genre#
AMG TV, https://2-fss-2.streamhoster.com/pl_138/201660-1270634-1/playlist.m3u8
Dove Channel, https://amg01201-cinedigmenterta-dove-cineverse-1fck5.amagi.tv/playlist/amg01201-cinedigmenterta-dove-cineverse/playlist.m3u8
Family TV, https://uvotv-aniview.global.ssl.fastly.net/hls/live/2120427/familytv/playlist.m3u8

Freeform, https://tvpass.org/live/FreeformEast/hd
Hallmark Channel East, https://fl41.moveonjoy.com/HALLMARK_CHANNEL/index.m3u8
My Family Channel, http://210.210.155.37/uq2663/h/h194/index.m3u8
Positiv, https://cdn.jwplayer.com/v2/sites/fGLyccP5/media/FoWynVnP/ssai.m3u8?ad_config_id=0
Real Families, https://lds-realfamilies-plex.amagi.tv/playlist.m3u8
The Pet Collective, https://the-pet-collective-international-in.samsung.wurl.tv/playlist.m3u8
The Pet Collective, https://6ec8627d.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X1RoZVBldENvbGxlY3RpdmVfSExT/playlist.m3u8
The Pet Collective, https://the-pet-collective-international-nl.samsung.wurl.tv/playlist.m3u8
The Pet Collective Sweden, https://the-pet-collective-international-se.samsung.wurl.tv/playlist.m3u8


Education,#genre#

Arkansas PBS, https://ketsdt.lls.pbs.org/out/v1/03c094dbd7874a4a8c3fe9fb10081bdb/index.m3u8

BUTV10 (Boston University)  [N24/7], https://cdnapisec.kaltura.com/p/2184561/sp/218456100/playManifest/entryId/1_68qxw4eu/format/applehttp/a.m3u8
Cloudflare TV, https://cloudflare.tv/hls/live.m3u8

Create, https://create.lls.pbs.org/index.m3u8
CreaTV Classrooms Channel 28 (San Jose CA), https://reflect-creatv.cablecast.tv/live-14/live/live.m3u8
CuriosityStream, https://fl41.moveonjoy.com/Curiosity_Stream/index.m3u8
Da Vinci Vietnam, https://hls.mskycdn.online/tv/davinci/index.m3u8
DC.gov DKN (Washington DC), https://video.oct.dc.gov/out/u/DKN.m3u8
DLTV 1, https://cdn-live.dltv.ac.th/dltv01.m3u8
DLTV 2, https://cdn-live.dltv.ac.th/dltv02.m3u8
DLTV 3, https://cdn-live.dltv.ac.th/dltv03.m3u8
DLTV 4, https://cdn-live.dltv.ac.th/dltv04.m3u8
DLTV 5, https://cdn-live.dltv.ac.th/dltv05.m3u8
DLTV 6, https://cdn-live.dltv.ac.th/dltv06.m3u8
DLTV 7, https://cdn-live.dltv.ac.th/dltv07.m3u8
DLTV 8, https://cdn-live.dltv.ac.th/dltv08.m3u8
DLTV 9, https://cdn-live.dltv.ac.th/dltv09.m3u8
DLTV 10, https://cdn-live.dltv.ac.th/dltv10.m3u8
DLTV 11, https://cdn-live.dltv.ac.th/dltv11.m3u8
DLTV 12, https://cdn-live.dltv.ac.th/dltv12.m3u8
DLTV 13, https://cdn-live.dltv.ac.th/dltv13.m3u8
DLTV 14, https://cdn-live.dltv.ac.th/dltv14.m3u8
DLTV 15, https://cdn-live.dltv.ac.th/dltv15.m3u8

Faculty TV, https://stream-server9-jupiter.muxlive.com/hls/facultytv/index.m3u8
Fresno CMAC 2 Education Channel, https://reflect-vod-cmac.cablecast.tv/live-11/live/stream-2/live.m3u8
Haddam Killingworth High School TV (HKTV), https://reflect-hktv.cablecast.tv/live-3/live/live.m3u8
KBEV Spectrum Channel 6 [Beverly Hills], https://s3-us-west-2.amazonaws.com/beverly-hills-high-school.castus-vod/live/ch1/video.m3u8
KCAT Public Media TV, https://reflect-kcat-live.cablecast.tv/live-2/live/live.m3u8
KCPT-DT1, https://cvtv.cvalley.net/hls/KCPTPBS/KCPTPBS.m3u8
KMOS-DT1, https://cvtv.cvalley.net/hls/KMOSPBS/KMOSPBS.m3u8
Leominster TV Educational, https://livestream.telvue.com/leominster2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
LNKTV Education, http://80tv.lincoln.ne.gov/live/live.m3u8
Los Angeles Local Television Channel 36, https://reflect-channel36-la.cablecast.tv/live-3/live/stream-1/live.m3u8
Manatee Schools Television MSTV (Manatee County FL), https://reflect-mcsb-vod.cablecast.tv/live-16/live/live.m3u8
Marin TV Educational Channel (San Rafael CA), http://96.68.164.217/live-15/live/live.m3u8
Midpen Media Center Youth Education and Sports Channel 28, https://5c2974786200d.streamlock.net/live-chan28/ngrp:ch28_all/playlist.m3u8
Mobile County Public Schools TV Network (MCPSS), https://5b200f5268ceb.streamlock.net/MCPSS/MCPSS247.smil/playlist.m3u8

Nashua ETV Channel 22 Nashua NH, https://livestream.telvue.com/nashuanh2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
Oceanside Community Television (KOCT) Education and Government Channel 19, https://securestream10.champds.com/LIVE/KOCTCALIVE2/KOCTCALIVE2.m3u8
Orange County Vision TV (Orange County FL), https://otv3.ocfl.net/VisionTV/smil:VisionTV.smil/playlist.m3u8
PBS Honolulu HI (KHET)  [N24/7], https://khetdt.lls.pbs.org/out/v1/7ec7903413294b72bb64f83963d8ea9b/index.m3u8
PBS KET Louisville KY (WKMJ-TV), https://2-fss-1.streamhoster.com/pl_134/amlst:200914-1282960/playlist.m3u8
PBS Lincoln NE (KUON), https://kuondt.lls.pbs.org/out/v1/91d8b5ffc5c1453c8a621508a07749a6/index.m3u8
PBS National East, https://pbs.lls.cdn.pbs.org/est/index.m3u8
Poudre School District TV (PSD TV) (Fort Collins CO), https://reflect-broadcast-psdschools.cablecast.tv/live-6/live/live.m3u8

Santa Maria Community Television Education Channel, https://livestream.telvue.com/santamariactv2/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8

TUTV, https://livestream.telvue.com/templeuni1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8
UCTV University of California  [N24/7], https://59e8e1c60a2b2.streamlock.net/509/509.stream/playlist.m3u8

WLVT-DT1, https://dvrfl03.bozztv.com/hondu/hondu-gbp-pbs/index.m3u8
World Channel, https://world.lls.pbs.org/index.m3u8




















Documentary,#genre#
Backstage, https://fuse-backstage-xumo.amagi.tv/playlist.m3u8
BBC Earth, https://amg00793-amg00793c6-firetv-us-4067.playouts.now.amagi.tv/playlist.m3u8
BBC Earth Vietnam, https://tv.ddns.vn/tv/bbcearth/index.m3u8

CGTN Documentary, https://amg00405-rakutentv-cgtndocumentary-rakuten-0ql8j.amagi.tv/master.m3u8
CGTN Documentary, https://mn-nl.mncdn.com/dogusdyg_drone/cgtn/playlist.m3u8

Crime 360, https://94a3e237.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X0NyaW1lMzYwX0hMUw/playlist.m3u8

DangerTV, https://dangertv-us.xumo.wurl.tv/playlist.m3u8
Docurama, https://docurama-plex-ingest.cinedigm.com/playlist.m3u8

History, https://fl41.moveonjoy.com/history_channel/index.m3u8
History TV18 HD, https://amg01448-amg01448c16-samsung-in-3495.playouts.now.amagi.tv/playlist/amg01448-samsungindia-historychannelenglish-samsungin/playlist.m3u8

KTOO 360TV 3 (FNX), https://api.v3.invintus.com/StreamURI/persis/2147483647/KTOO360TV.stream/media.m3u8
Law & Crime, https://a-cdn.klowdtv.com/live3/law_720p/playlist.m3u8

National Geographic, http://62.210.211.188:2095/play/a00d

Real Stories, https://lds-realstories-plex.amagi.tv/playlist.m3u8









